date,produit,categorie,prix_unitaire,quantite,ca
2024-07-01,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-01,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-01,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-01,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-01,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-01,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-07-01,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-01,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-01,litiere naturel,litiere,10.0,2,20.0
2024-07-01,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-01,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-01,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-01,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-01,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-07-01,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-01,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-01,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-01,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-01,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-01,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-01,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-02,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-02,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-02,croquette ships chat,croquette,6.0,2,12.0
2024-07-02,croquette ships chat,croquette,6.0,1,6.0
2024-07-02,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-07-02,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-02,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-07-02,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-02,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-07-02,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-02,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-02,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-02,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-02,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-07-02,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-03,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-03,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-03,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-03,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-03,litiere naturel,litiere,10.0,1,10.0
2024-07-03,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-03,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-03,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-03,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-03,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-03,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-03,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-03,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-03,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-03,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-03,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-03,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-03,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-03,litiere naturel,litiere,10.0,1,10.0
2024-07-03,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-07-03,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-03,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-03,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-03,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-03,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-03,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-03,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-03,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-03,croquette chien,croquette,6.0,2,12.0
2024-07-03,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-03,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-03,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-03,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-07-03,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-03,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-03,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-07-03,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-03,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-03,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-03,litiere naturel,litiere,10.0,1,10.0
2024-07-03,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-03,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-03,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-07-03,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-03,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-07-03,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-03,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-03,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-07-04,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-04,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-04,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-04,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-04,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-04,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-07-04,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-04,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-04,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-04,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-04,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-04,croquette chien,croquette,6.0,2,12.0
2024-07-04,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-04,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-04,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-04,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-04,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-04,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-04,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-04,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-04,litiere naturel,litiere,10.0,1,10.0
2024-07-04,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-04,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-04,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-04,litiere chat cats ways,litiere,12.0,2,24.0
2024-07-04,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-04,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-04,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-04,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-04,litiere naturel,litiere,10.0,1,10.0
2024-07-04,litiere naturel,litiere,10.0,1,10.0
2024-07-04,croquette chien,croquette,6.0,1,6.0
2024-07-04,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-07-04,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-04,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-07-04,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-04,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-04,litiere naturel,litiere,10.0,2,20.0
2024-07-04,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-07-04,litiere chat cats ways,litiere,12.0,2,24.0
2024-07-04,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-04,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-04,croquette chien,croquette,6.0,2,12.0
2024-07-04,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-07-04,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-04,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-04,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-05,litiere naturel,litiere,10.0,1,10.0
2024-07-05,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-05,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-05,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-07-05,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-05,litiere naturel,litiere,10.0,1,10.0
2024-07-05,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-05,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-07-05,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-05,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-05,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-07-05,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-05,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-05,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-05,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-05,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-07-05,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-05,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-05,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-07-05,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-05,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-05,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-05,croquette chien,croquette,6.0,2,12.0
2024-07-05,croquette ships chat,croquette,6.0,1,6.0
2024-07-05,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-05,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-05,croquette chien,croquette,6.0,1,6.0
2024-07-05,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-05,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-05,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-05,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-05,litiere chat cats ways,litiere,12.0,2,24.0
2024-07-05,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-05,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-05,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-05,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-05,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-05,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-07-05,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-05,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-07-05,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-05,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-05,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-07-05,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-05,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-06,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-06,croquette ships chat,croquette,6.0,1,6.0
2024-07-06,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-06,croquette ships chat,croquette,6.0,2,12.0
2024-07-06,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-06,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-06,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-07-06,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-06,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-06,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-06,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-06,litiere naturel,litiere,10.0,1,10.0
2024-07-06,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-06,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-06,litiere naturel,litiere,10.0,1,10.0
2024-07-06,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-06,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-06,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-06,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-06,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-07,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-07,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-07-07,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-07,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-07,croquette ships chat,croquette,6.0,1,6.0
2024-07-07,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-07,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-07-07,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-07,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-07,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-07,croquette chien,croquette,6.0,1,6.0
2024-07-07,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-07,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-07-07,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-07,croquette chien,croquette,6.0,1,6.0
2024-07-07,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-07,croquette ships chat,croquette,6.0,2,12.0
2024-07-07,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-08,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-08,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-08,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-08,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-07-08,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-08,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-08,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-07-08,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-08,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-08,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-08,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-08,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-07-08,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-08,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-08,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-08,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-08,croquette chien,croquette,6.0,2,12.0
2024-07-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-08,croquette ships chat,croquette,6.0,1,6.0
2024-07-08,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-08,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-08,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-08,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-08,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-08,Crème hydratante NUXE,Soin du visage,80.0,2,160.0
2024-07-08,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-08,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-08,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-08,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-08,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-08,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-08,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-08,litiere naturel,litiere,10.0,1,10.0
2024-07-08,croquette ships chat,croquette,6.0,2,12.0
2024-07-08,Complément alimentaire sommeil,Bien-être,75.0,2,150.0
2024-07-08,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-08,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-08,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-09,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-09,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-07-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-09,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-09,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-09,Crème mains nourrissante,Soin corps,28.5,2,57.0
2024-07-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-07-09,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-09,litiere naturel,litiere,10.0,1,10.0
2024-07-09,litiere naturel,litiere,10.0,1,10.0
2024-07-09,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-09,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-09,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-09,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-09,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-09,Savon d'Alep bio,Hygiène,18.0,2,36.0
2024-07-09,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-09,litiere chat cats ways,litiere,12.0,2,24.0
2024-07-09,croquette ships chat,croquette,6.0,2,12.0
2024-07-09,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-09,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-09,litiere naturel,litiere,10.0,2,20.0
2024-07-09,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-07-09,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-09,Gel anti-douleur musculaire,Santé,40.0,2,80.0
2024-07-09,croquette chien,croquette,6.0,1,6.0
2024-07-09,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-09,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-09,litiere chat cats ways,litiere,12.0,1,12.0
2024-07-10,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-10,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-10,croquette chien,croquette,6.0,1,6.0
2024-07-10,litiere naturel,litiere,10.0,1,10.0
2024-07-10,croquette ships chat,croquette,6.0,1,6.0
2024-07-10,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-10,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-10,litiere naturel,litiere,10.0,2,20.0
2024-07-10,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-10,croquette chien,croquette,6.0,1,6.0
2024-07-10,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-10,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-10,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-10,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-07-10,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-10,Huile d'argan marocaine,Cheveux,95.0,2,190.0
2024-07-10,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-10,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-10,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-10,Shampoing sec Klorane,Cheveux,45.5,1,45.5
2024-07-10,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-10,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,1,130.0
2024-07-10,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-10,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-10,croquette ships chat,croquette,6.0,2,12.0
2024-07-10,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-10,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-10,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-10,Crème hydratante NUXE,Soin du visage,80.0,1,80.0
2024-07-10,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-10,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-10,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-10,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-10,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-10,Lotion nettoyante Bioderma,Soin du visage,78.0,2,156.0
2024-07-10,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-10,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-11,croquette ships chat,croquette,6.0,2,12.0
2024-07-11,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-11,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-11,croquette ships chat,croquette,6.0,1,6.0
2024-07-11,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-11,litiere naturel,litiere,10.0,1,10.0
2024-07-11,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-07-11,croquette ships chat,croquette,6.0,2,12.0
2024-07-11,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-07-11,Brumisateur d'eau thermale,Soin du visage,48.0,2,96.0
2024-07-11,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-11,croquette ships chat,croquette,6.0,1,6.0
2024-07-11,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-11,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-07-11,Déodorant sans alcool,Hygiène,35.0,1,35.0
2024-07-11,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-11,croquette ships chat,croquette,6.0,1,6.0
2024-07-11,litiere naturel,litiere,10.0,1,10.0
2024-07-11,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-11,croquette ships chat,croquette,6.0,1,6.0
2024-07-11,Lotion nettoyante Bioderma,Soin du visage,78.0,1,78.0
2024-07-11,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-07-11,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-11,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-11,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-11,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-11,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-11,Sérum anti-âge La Roche-Posay,Soin du visage,130.0,2,260.0
2024-07-11,croquette chien,croquette,6.0,1,6.0
2024-07-11,croquette chien,croquette,6.0,1,6.0
2024-07-11,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-11,Patchs yeux Bio,Soin du visage,60.0,2,120.0
2024-07-11,litiere naturel,litiere,10.0,2,20.0
2024-07-11,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-11,Dentifrice Sensigel,Hygiène,22.0,2,44.0
2024-07-11,litiere chat cats ways,litiere,12.0,2,24.0
2024-07-11,Gel anti-douleur musculaire,Santé,40.0,1,40.0
2024-07-11,Masque capillaire nourrissant,Cheveux,52.0,1,52.0
2024-07-11,croquette chien,croquette,6.0,1,6.0
2024-07-11,Déodorant sans alcool,Hygiène,35.0,2,70.0
2024-07-11,Huile d'argan marocaine,Cheveux,95.0,1,95.0
2024-07-11,croquette ships chat,croquette,6.0,2,12.0
2024-07-11,croquette chien,croquette,6.0,1,6.0
2024-07-11,Gel douche doux Uriage,Hygiène,32.0,2,64.0
2024-07-11,Brumisateur d'eau thermale,Soin du visage,48.0,1,48.0
2024-07-11,croquette ships chat,croquette,6.0,2,12.0
2024-07-11,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-11,Patchs yeux Bio,Soin du visage,60.0,1,60.0
2024-07-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-12,Dentifrice Sensigel,Hygiène,22.0,1,22.0
2024-07-12,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-12,Savon d'Alep bio,Hygiène,18.0,1,18.0
2024-07-12,croquette chien,croquette,6.0,1,6.0
2024-07-12,Complément alimentaire sommeil,Bien-être,75.0,1,75.0
2024-07-12,croquette ships chat,croquette,6.0,2,12.0
2024-07-12,Masque capillaire nourrissant,Cheveux,52.0,2,104.0
2024-07-12,Shampoing sec Klorane,Cheveux,45.5,2,91.0
2024-07-12,Gel douche doux Uriage,Hygiène,32.0,1,32.0
2024-07-12,litiere naturel,litiere,10.0,2,20.0
2024-07-12,croquette ships chat,croquette,6.0,1,6.0
2024-07-12,Crème mains nourrissante,Soin corps,28.5,1,28.5
2024-07-12,croquette ships chat,croquette,6.0,1,6.0
